Date,(USD),(EUR),(GBP),(JPY),(CNY),(INR),(RUB),(CHF),(CAD),(MXN)
2010-01-04,1,0.695,0.62,92.863,6.827,46.3,29.995,1.034,1.039,12.972
2010-01-05,1,0.692,0.623,91.774,6.827,46.245,29.844,1.029,1.035,12.798
2010-01-06,1,0.697,0.626,92.467,6.827,45.83,29.861,1.033,1.04,12.805
2010-01-07,1,0.699,0.629,93.331,6.828,45.707,29.794,1.037,1.034,12.793
2010-01-08,1,0.701,0.626,93.435,6.828,45.758,29.777,1.038,1.036,12.749
2010-01-11,1,0.688,0.619,92.394,6.826,45.333,29.342,1.016,1.028,12.634
2010-01-12,1,0.691,0.62,91.437,6.827,45.722,29.485,1.018,1.033,12.775
2010-01-13,1,0.687,0.614,91.341,6.827,45.545,29.554,1.016,1.035,12.75
2010-01-14,1,0.69,0.615,91.73,6.827,45.644,29.458,1.022,1.032,12.76
2010-01-15,1,0.696,0.613,90.97,6.827,45.708,29.569,1.027,1.026,12.717
2010-01-19,1,0.7,0.612,90.896,6.827,45.805,29.676,1.034,1.031,12.719
2010-01-20,1,0.708,0.615,91.035,6.827,45.95,29.73,1.045,1.045,12.692
2010-01-21,1,0.711,0.619,91.823,6.827,46.04,29.765,1.047,1.048,12.71
2010-01-22,1,0.707,0.62,90.096,6.827,46.31,29.842,1.041,1.054,12.988
2010-01-25,1,0.707,0.62,90.269,6.827,46.22,30.107,1.041,1.06,12.899
2010-01-26,1,0.71,0.62,89.677,6.827,46.021,30.34,1.045,1.063,12.913
2010-01-27,1,0.711,0.616,89.504,6.827,46.3,30.284,1.046,1.064,12.884
2010-01-28,1,0.714,0.615,90.264,6.827,46.28,30.334,1.052,1.059,12.942
2010-01-29,1,0.716,0.62,90.327,6.827,46.195,30.316,1.05,1.069,13.025
2010-02-01,1,0.719,0.629,90.275,6.827,46.375,30.368,1.058,1.069,13.038
2010-02-02,1,0.718,0.627,90.55,6.827,46.208,30.17,1.057,1.06,12.882
2010-02-03,1,0.715,0.627,90.625,6.827,45.975,29.934,1.054,1.061,12.88
2010-02-04,1,0.722,0.631,90.763,6.827,46.255,30.104,1.061,1.062,12.978
2010-02-05,1,0.73,0.638,89.468,6.827,46.797,30.484,1.072,1.074,13.174
2010-02-08,1,0.731,0.641,89.265,6.827,46.81,30.498,1.072,1.071,13.172
2010-02-09,1,0.727,0.64,89.68,6.827,46.655,30.352,1.066,1.067,13.128
2010-02-10,1,0.728,0.64,89.527,6.83,46.495,30.262,1.067,1.068,13.06
2010-02-11,1,0.729,0.64,89.685,6.835,46.501,30.16,1.069,1.057,13.075
2010-02-12,1,0.737,0.64,90.134,6.833,46.493,30.274,1.079,1.051,13.01
2010-02-16,1,0.733,0.638,89.882,6.833,46.211,30.155,1.075,1.045,12.905
2010-02-17,1,0.729,0.633,90.842,6.833,46.113,30.005,1.069,1.042,12.825
2010-02-18,1,0.737,0.642,90.882,6.833,46.275,30.087,1.08,1.045,12.866
2010-02-19,1,0.74,0.65,91.849,6.833,46.305,30.056,1.084,1.052,12.87
2010-02-22,1,0.734,0.646,91.281,6.826,46.215,29.985,1.075,1.037,12.753
2010-02-23,1,0.737,0.648,90.734,6.827,46.215,30.046,1.08,1.044,12.83
2010-02-24,1,0.738,0.648,90.175,6.827,46.283,30.036,1.081,1.056,12.893
2010-02-25,1,0.741,0.653,89.451,6.827,46.334,30.095,1.085,1.059,12.825
2010-02-26,1,0.737,0.658,89.108,6.826,46.105,30.015,1.079,1.058,12.796
2010-03-01,1,0.739,0.67,89.22,6.826,46.145,29.979,1.083,1.055,12.753
2010-03-02,1,0.738,0.669,89.076,6.827,45.945,29.904,1.08,1.036,12.703
2010-03-03,1,0.733,0.664,88.776,6.826,45.825,29.837,1.072,1.033,12.73
2010-03-04,1,0.732,0.662,88.426,6.826,45.815,29.778,1.071,1.03,12.701
2010-03-05,1,0.736,0.664,89.442,6.827,45.594,29.835,1.077,1.032,12.675
2010-03-08,1,0.732,0.661,90.382,6.827,45.458,29.729,1.071,1.026,12.615
2010-03-09,1,0.738,0.669,89.784,6.826,45.605,29.799,1.079,1.03,12.692
2010-03-10,1,0.735,0.67,90.492,6.826,45.383,29.597,1.074,1.026,12.616
2010-03-11,1,0.732,0.665,90.679,6.827,45.615,29.468,1.071,1.027,12.591
2010-03-12,1,0.726,0.66,90.498,6.826,45.441,29.282,1.06,1.018,12.542
2010-03-15,1,0.73,0.664,90.697,6.826,45.593,29.383,1.06,1.02,12.554
2010-03-16,1,0.729,0.661,90.52,6.826,45.518,29.331,1.058,1.016,12.526
2010-03-17,1,0.727,0.652,90.455,6.826,45.347,29.171,1.055,1.011,12.488
2010-03-18,1,0.732,0.654,90.286,6.826,45.455,29.246,1.06,1.01,12.466
2010-03-19,1,0.738,0.66,90.685,6.827,45.505,29.285,1.061,1.009,12.516
2010-03-22,1,0.742,0.667,90.008,6.827,45.585,29.659,1.065,1.024,12.667
2010-03-23,1,0.74,0.666,90.362,6.826,45.555,29.501,1.059,1.019,12.517
2010-03-24,1,0.75,0.671,91.933,6.827,45.442,29.705,1.071,1.024,12.527
2010-03-25,1,0.749,0.67,92.423,6.827,45.5,29.606,1.069,1.018,12.523
2010-03-26,1,0.749,0.674,92.863,6.827,45.218,29.6,1.07,1.028,12.54
2010-03-29,1,0.742,0.668,92.606,6.826,44.919,29.555,1.064,1.021,12.444
2010-03-30,1,0.742,0.663,92.568,6.826,45.099,29.423,1.062,1.019,12.412
2010-03-31,1,0.742,0.66,93.427,6.826,44.895,29.45,1.059,1.015,12.358
2010-04-01,1,0.743,0.657,93.763,6.826,44.7,29.402,1.053,1.011,12.34
2010-04-02,1,0.743,0.657,93.763,6.826,44.7,29.402,1.053,1.011,12.34
2010-04-05,1,0.743,0.657,93.763,6.826,44.7,29.402,1.053,1.011,12.34
2010-04-06,1,0.746,0.659,94.088,6.826,44.455,29.318,1.069,1.001,12.254
2010-04-07,1,0.75,0.659,93.733,6.826,44.51,29.343,1.074,1.002,12.25
2010-04-08,1,0.752,0.658,93.081,6.825,44.472,29.463,1.077,1.008,12.323
2010-04-09,1,0.747,0.652,93.649,6.824,44.285,29.29,1.073,1.006,12.192
2010-04-12,1,0.736,0.65,93.478,6.826,44.388,28.999,1.06,1.008,12.217
2010-04-13,1,0.736,0.649,93.013,6.826,44.548,29.082,1.058,1.004,12.191
2010-04-14,1,0.734,0.647,93.588,6.826,44.23,29,1.055,0.997,12.148
2010-04-15,1,0.738,0.648,93.163,6.826,44.442,29.039,1.059,0.999,12.235
2010-04-16,1,0.739,0.648,92.575,6.826,44.315,29.032,1.059,1.002,12.185
2010-04-19,1,0.744,0.656,91.945,6.827,44.735,29.235,1.068,1.019,12.321
2010-04-20,1,0.742,0.65,92.926,6.825,44.495,29.107,1.063,1.013,12.209
2010-04-21,1,0.748,0.65,93.21,6.828,44.555,29.151,1.072,0.997,12.212
2010-04-22,1,0.75,0.65,92.983,6.826,44.507,29.184,1.074,1,12.212
2010-04-23,1,0.751,0.652,93.99,6.828,44.487,29.193,1.078,1.002,12.187
2010-04-26,1,0.751,0.647,94.182,6.827,44.395,29.104,1.077,0.999,12.141
2010-04-27,1,0.752,0.652,93.83,6.826,44.445,29.187,1.08,1.004,12.194
2010-04-28,1,0.755,0.657,93.983,6.825,44.645,29.309,1.083,1.012,12.328
2010-04-29,1,0.754,0.655,94.116,6.826,44.515,29.238,1.082,1.003,12.27
2010-04-30,1,0.751,0.654,94.487,6.825,44.36,29.169,1.077,1.005,12.201
2010-05-03,1,0.755,0.656,94.387,6.825,44.486,29.294,1.082,1.014,12.288
2010-05-04,1,0.764,0.66,94.476,6.827,44.615,29.445,1.094,1.018,12.358
2010-05-05,1,0.774,0.662,94.909,6.826,44.94,29.798,1.108,1.028,12.596
2010-05-06,1,0.786,0.662,93.769,6.827,45.315,30.341,1.11,1.033,12.76
2010-05-07,1,0.785,0.681,92.453,6.826,45.48,30.518,1.11,1.038,12.921
2010-05-10,1,0.771,0.666,93.276,6.827,44.85,29.971,1.099,1.022,12.497
2010-05-11,1,0.788,0.677,92.44,6.829,45.28,30.228,1.11,1.026,12.557
2010-05-12,1,0.788,0.67,93.063,6.827,45.12,29.976,1.109,1.016,12.428
2010-05-13,1,0.794,0.678,92.945,6.828,45.072,29.967,1.113,1.015,12.34
2010-05-14,1,0.801,0.686,92.499,6.827,45.215,30.205,1.122,1.027,12.47
2010-05-17,1,0.81,0.693,92.453,6.828,45.62,30.469,1.135,1.036,12.678
2010-05-18,1,0.805,0.691,92.79,6.827,45.595,30.257,1.129,1.027,12.528
2010-05-19,1,0.815,0.699,91.679,6.827,46.355,30.791,1.145,1.046,12.84
2010-05-20,1,0.811,0.701,90.749,6.828,46.825,31.262,1.15,1.064,13.064
2010-05-21,1,0.8,0.696,89.686,6.828,46.945,31.244,1.153,1.073,13.106
2010-05-24,1,0.809,0.696,90.316,6.829,46.985,31.108,1.16,1.06,13.005
2010-05-25,1,0.818,0.697,89.61,6.831,47.713,31.502,1.165,1.08,13.278
2010-05-26,1,0.812,0.694,90.462,6.829,47.295,31.106,1.154,1.063,12.937
2010-05-27,1,0.816,0.691,90.404,6.832,46.86,30.84,1.156,1.054,12.921
2010-05-28,1,0.807,0.686,91.295,6.831,46.378,30.62,1.151,1.046,12.775
2010-06-01,1,0.823,0.687,91.032,6.83,47.155,31.287,1.167,1.05,12.99
2010-06-02,1,0.818,0.682,91.963,6.83,46.985,31.153,1.158,1.052,12.901
2010-06-03,1,0.815,0.681,92.713,6.828,46.67,30.961,1.153,1.038,12.736
2010-06-04,1,0.829,0.686,92.645,6.829,46.85,31.298,1.157,1.044,12.823
2010-06-07,1,0.836,0.69,91.864,6.832,47.095,31.749,1.163,1.06,12.94
2010-06-08,1,0.837,0.693,91.542,6.83,46.948,31.826,1.155,1.053,12.91
2010-06-09,1,0.833,0.688,91.582,6.828,47.021,31.692,1.146,1.043,12.84
2010-06-10,1,0.83,0.685,91.191,6.831,46.91,31.624,1.145,1.037,12.808
2010-06-11,1,0.825,0.684,91.638,6.832,46.845,31.41,1.146,1.031,12.692
2010-06-14,1,0.816,0.678,91.787,6.832,46.495,31.375,1.136,1.027,12.573
2010-06-15,1,0.816,0.679,91.181,6.833,46.526,31.392,1.142,1.03,12.656
2010-06-16,1,0.815,0.677,91.35,6.832,46.56,31.237,1.131,1.029,12.637
2010-06-17,1,0.809,0.675,91.313,6.829,46.305,30.91,1.115,1.025,12.553
2010-06-18,1,0.808,0.675,90.624,6.826,46.17,31.025,1.111,1.028,12.565
2010-06-21,1,0.807,0.673,91.276,6.798,45.751,30.779,1.109,1.017,12.469
2010-06-22,1,0.816,0.68,90.627,6.814,46.291,31.007,1.111,1.022,12.56
2010-06-23,1,0.815,0.671,90.262,6.812,46.185,31.01,1.109,1.033,12.585
2010-06-24,1,0.816,0.668,89.374,6.8,46.485,31.182,1.105,1.045,12.714
2010-06-25,1,0.813,0.67,89.466,6.79,46.285,31.162,1.101,1.041,12.704
2010-06-28,1,0.81,0.665,89.351,6.797,46.205,31.009,1.085,1.034,12.645
2010-06-29,1,0.82,0.664,88.793,6.798,46.485,31.259,1.087,1.05,12.837
2010-06-30,1,0.815,0.666,88.656,6.781,46.445,31.197,1.083,1.05,12.824
2010-07-01,1,0.811,0.667,87.719,6.781,46.627,31.295,1.069,1.065,12.945
2010-07-02,1,0.797,0.658,87.568,6.771,46.796,31.144,1.066,1.063,13.06
2010-07-06,1,0.795,0.659,87.813,6.78,46.824,31.085,1.063,1.06,12.992
2010-07-07,1,0.796,0.662,87.181,6.777,47.051,31.153,1.059,1.059,13.032
2010-07-08,1,0.79,0.66,88.065,6.776,46.863,30.916,1.052,1.044,12.848
2010-07-09,1,0.791,0.662,88.51,6.774,46.665,30.884,1.055,1.034,12.777
2010-07-12,1,0.795,0.665,88.57,6.771,46.81,30.835,1.062,1.033,12.771
2010-07-13,1,0.796,0.662,88.273,6.772,46.755,30.783,1.061,1.033,12.785
2010-07-14,1,0.787,0.657,88.554,6.775,46.731,30.583,1.057,1.036,12.707
2010-07-15,1,0.78,0.651,88.174,6.779,46.614,30.53,1.046,1.029,12.66
2010-07-16,1,0.769,0.65,86.569,6.775,46.78,30.378,1.042,1.045,12.818
2010-07-19,1,0.772,0.655,87.088,6.778,47.115,30.493,1.053,1.055,12.897
2010-07-20,1,0.779,0.66,86.811,6.778,47.347,30.582,1.054,1.058,12.952
2010-07-21,1,0.78,0.655,87.009,6.777,47.165,30.463,1.049,1.036,12.735
2010-07-22,1,0.778,0.656,86.825,6.78,47.136,30.456,1.044,1.042,12.798
2010-07-23,1,0.775,0.649,87.214,6.78,46.935,30.35,1.046,1.038,12.743
2010-07-26,1,0.773,0.645,86.853,6.78,47.055,30.303,1.05,1.036,12.723
2010-07-27,1,0.767,0.643,87.309,6.779,46.658,30.196,1.057,1.027,12.617
2010-07-28,1,0.77,0.642,87.754,6.778,46.76,30.247,1.059,1.031,12.672
2010-07-29,1,0.765,0.64,86.954,6.776,46.535,30.187,1.045,1.033,12.67
2010-07-30,1,0.768,0.641,86.445,6.775,46.4,30.256,1.039,1.033,12.722
2010-08-02,1,0.765,0.632,86.644,6.774,46.245,30.161,1.045,1.023,12.578
2010-08-03,1,0.756,0.628,85.856,6.773,46.165,29.789,1.037,1.024,12.59
2010-08-04,1,0.757,0.627,85.507,6.772,46.165,29.779,1.04,1.023,12.59
2010-08-05,1,0.759,0.629,86.211,6.772,46.19,29.81,1.048,1.013,12.495
2010-08-06,1,0.759,0.63,85.868,6.768,46.16,29.865,1.05,1.022,12.587
2010-08-09,1,0.755,0.627,85.626,6.767,46.125,29.91,1.039,1.029,12.683
2010-08-10,1,0.761,0.636,86.218,6.772,46.402,30.056,1.058,1.035,12.689
2010-08-11,1,0.768,0.636,84.942,6.775,46.705,30.246,1.052,1.038,12.704
2010-08-12,1,0.782,0.642,85.614,6.785,46.775,30.642,1.055,1.048,12.791
2010-08-13,1,0.781,0.642,85.772,6.796,46.754,30.563,1.054,1.041,12.74
2010-08-16,1,0.78,0.64,85.406,6.808,46.805,30.524,1.041,1.043,12.712
2010-08-17,1,0.778,0.64,85.272,6.792,46.617,30.415,1.043,1.037,12.617
2010-08-18,1,0.776,0.639,85.349,6.792,46.491,30.405,1.042,1.028,12.568
2010-08-19,1,0.779,0.639,85.556,6.79,46.37,30.454,1.039,1.027,12.601
2010-08-20,1,0.787,0.644,85.391,6.79,46.653,30.619,1.035,1.048,12.759
2010-08-23,1,0.787,0.643,85.194,6.8,46.67,30.631,1.036,1.046,12.748
2010-08-24,1,0.793,0.65,84.204,6.797,46.905,30.898,1.043,1.063,12.991
2010-08-25,1,0.793,0.649,84.429,6.799,46.896,30.943,1.03,1.066,13.042
2010-08-26,1,0.788,0.644,84.417,6.8,46.849,30.796,1.026,1.058,12.974
2010-08-27,1,0.787,0.645,84.748,6.798,46.895,30.732,1.023,1.061,13.094
2010-08-30,1,0.787,0.643,84.677,6.803,46.915,30.713,1.028,1.05,13.054
2010-08-31,1,0.789,0.65,84.44,6.807,47.062,30.839,1.02,1.064,13.235
2010-09-01,1,0.781,0.649,84.016,6.812,46.815,30.748,1.013,1.059,13.135
2010-09-02,1,0.78,0.65,84.108,6.808,46.725,30.729,1.011,1.049,13.07
2010-09-03,1,0.779,0.649,84.448,6.804,46.61,30.686,1.016,1.057,13.047
2010-09-07,1,0.785,0.653,83.851,6.791,46.82,30.802,1.013,1.043,13.038
2010-09-08,1,0.788,0.647,83.807,6.794,46.657,30.897,1.011,1.048,13.03
2010-09-09,1,0.786,0.649,83.728,6.783,46.472,30.89,1.011,1.033,12.994
2010-09-10,1,0.786,0.647,83.961,6.769,46.24,30.87,1.023,1.031,12.959
2010-09-13,1,0.781,0.649,84.126,6.762,46.399,30.726,1.015,1.03,12.862
2010-09-14,1,0.778,0.649,83.3,6.746,46.42,30.784,1.005,1.027,12.877
2010-09-15,1,0.77,0.643,85.488,6.742,46.351,30.872,1.002,1.027,12.826
2010-09-16,1,0.765,0.64,85.586,6.725,46.11,31.035,1.011,1.026,12.789
2010-09-17,1,0.766,0.64,85.743,6.724,45.829,30.999,1.012,1.027,12.793
2010-09-20,1,0.765,0.641,85.72,6.714,45.713,31.016,1.007,1.032,12.775
2010-09-21,1,0.762,0.644,85.404,6.708,45.668,31.095,1.003,1.032,12.76
2010-09-22,1,0.748,0.64,84.66,6.708,45.595,31.021,0.989,1.024,12.69
2010-09-23,1,0.751,0.638,84.433,6.708,45.587,31.041,0.986,1.035,12.668
2010-09-24,1,0.746,0.636,84.402,6.708,45.256,30.848,0.981,1.029,12.573
2010-09-27,1,0.742,0.631,84.232,6.692,45.02,30.588,0.984,1.024,12.5
2010-09-28,1,0.743,0.631,84.116,6.691,45.16,30.572,0.986,1.033,12.544
2010-09-29,1,0.735,0.633,83.646,6.687,44.927,30.396,0.977,1.027,12.449
2010-09-30,1,0.733,0.63,83.294,6.691,44.876,30.548,0.974,1.031,12.548
2010-10-01,1,0.729,0.632,83.243,6.691,44.5,30.453,0.978,1.026,12.527
2010-10-04,1,0.73,0.632,83.254,6.691,44.555,30.503,0.972,1.021,12.554
2010-10-05,1,0.726,0.629,83.309,6.691,44.67,30.218,0.969,1.021,12.551
2010-10-06,1,0.722,0.63,82.982,6.691,44.385,29.85,0.964,1.012,12.475
2010-10-07,1,0.716,0.626,82.391,6.679,44.215,29.759,0.96,1.011,12.464
2010-10-08,1,0.721,0.631,82.319,6.671,44.425,29.979,0.967,1.021,12.566
2010-10-12,1,0.723,0.632,81.942,6.673,44.665,30.131,0.961,1.014,12.46
2010-10-13,1,0.716,0.631,81.838,6.664,44.476,30.095,0.957,1.003,12.387
2010-10-14,1,0.709,0.624,81.15,6.651,44.12,30.011,0.949,0.999,12.341
2010-10-15,1,0.71,0.623,81.113,6.641,44.1,30.212,0.953,1.005,12.391
2010-10-18,1,0.72,0.629,81.318,6.644,44.383,30.482,0.961,1.021,12.501
2010-10-19,1,0.722,0.635,81.651,6.645,44.407,30.514,0.967,1.026,12.455
2010-10-20,1,0.721,0.636,81.228,6.652,44.37,30.802,0.963,1.029,12.464
2010-10-21,1,0.713,0.635,81.086,6.65,44.295,30.681,0.963,1.02,12.352
2010-10-22,1,0.718,0.637,81.226,6.659,44.569,30.466,0.971,1.026,12.374
2010-10-25,1,0.713,0.636,80.686,6.658,44.359,30.269,0.971,1.019,12.282
2010-10-26,1,0.719,0.63,81.304,6.663,44.555,30.397,0.975,1.024,12.397
2010-10-27,1,0.724,0.632,81.707,6.681,44.535,30.658,0.988,1.03,12.45
2010-10-28,1,0.722,0.628,81.237,6.687,44.505,30.707,0.986,1.024,12.408
2010-10-29,1,0.722,0.627,80.732,6.671,44.396,30.852,0.989,1.021,12.379
2010-11-01,1,0.718,0.622,80.382,6.702,44.44,30.805,0.988,1.017,12.347
2010-11-02,1,0.713,0.624,80.739,6.678,44.35,30.786,0.982,1.011,12.3
2010-11-03,1,0.714,0.621,81.112,6.676,44.33,30.818,0.982,1.009,12.285
2010-11-04,1,0.702,0.615,80.841,6.664,44.185,30.49,0.968,1.002,12.219
2010-11-05,1,0.71,0.616,81.234,6.657,44.022,30.751,0.962,1.001,12.224
2010-11-08,1,0.719,0.62,81.109,6.678,44.42,30.765,0.965,1.003,12.248
2010-11-09,1,0.717,0.618,80.631,6.644,44.357,30.622,0.962,0.999,12.174
2010-11-10,1,0.726,0.622,82.411,6.634,44.305,30.704,0.973,1.005,12.292
2010-11-12,1,0.729,0.62,82.117,6.637,44.621,30.756,0.974,1.01,12.247
2010-11-15,1,0.734,0.622,83.157,6.644,45.165,30.967,0.985,1.009,12.315
2010-11-16,1,0.735,0.625,83.169,6.638,45.313,31.092,0.985,1.015,12.296
2010-11-17,1,0.742,0.63,83.451,6.643,45.373,31.39,0.996,1.022,12.397
2010-11-18,1,0.733,0.624,83.33,6.634,45.23,31.063,0.987,1.018,12.3
2010-11-19,1,0.731,0.625,83.436,6.64,45.331,31.054,0.995,1.021,12.301
2010-11-22,1,0.733,0.626,83.513,6.642,45.435,31.078,0.99,1.016,12.28
2010-11-23,1,0.741,0.628,83.358,6.645,45.584,31.346,0.988,1.023,12.393
2010-11-24,1,0.75,0.633,83.425,6.654,45.708,31.346,0.995,1.016,12.433
2010-11-26,1,0.756,0.639,83.871,6.668,45.855,31.409,1.002,1.023,12.495
2010-11-29,1,0.761,0.642,84.231,6.661,45.942,31.308,1.003,1.022,12.522
2010-11-30,1,0.769,0.644,83.859,6.667,45.961,31.508,0.999,1.024,12.555
2010-12-01,1,0.762,0.64,84.156,6.663,45.342,31.448,1.005,1.019,12.368
2010-12-02,1,0.76,0.642,84.356,6.661,45.295,31.393,1,1.01,12.391
2010-12-03,1,0.755,0.64,83.693,6.663,45.097,31.311,0.992,1.002,12.335
2010-12-06,1,0.753,0.638,82.877,6.648,44.932,31.28,0.985,1.007,12.384
2010-12-07,1,0.748,0.634,82.639,6.645,44.632,31.031,0.977,1.002,12.329
2010-12-08,1,0.758,0.634,84.152,6.662,45.097,31.242,0.989,1.012,12.533
2010-12-09,1,0.757,0.634,84.017,6.655,45.243,30.963,0.988,1.011,12.421
2010-12-10,1,0.755,0.632,83.661,6.656,45.022,30.897,0.981,1.01,12.455
2010-12-13,1,0.754,0.636,84.081,6.667,45.159,30.883,0.979,1.007,12.435
2010-12-14,1,0.744,0.632,83.089,6.655,44.887,30.7,0.961,1.007,12.394
2010-12-15,1,0.749,0.638,83.743,6.656,45.332,30.642,0.96,1.006,12.408
2010-12-16,1,0.755,0.641,84.061,6.663,45.382,30.725,0.971,1.005,12.424
2010-12-17,1,0.754,0.642,83.906,6.656,45.342,30.707,0.961,1.007,12.428
2010-12-20,1,0.761,0.644,83.745,6.675,45.42,30.771,0.966,1.013,12.407
2010-12-21,1,0.76,0.646,83.618,6.659,45.23,30.746,0.959,1.019,12.392
2010-12-22,1,0.763,0.648,83.649,6.646,45.098,30.721,0.953,1.016,12.35
2010-12-23,1,0.765,0.649,83.397,6.643,45.139,30.622,0.961,1.016,12.326
2010-12-27,1,0.761,0.649,82.894,6.631,45.238,30.389,0.961,1.008,12.348
2010-12-28,1,0.758,0.647,82.001,6.625,45.066,30.265,0.948,1.002,12.328
2010-12-29,1,0.761,0.65,82.209,6.621,45.033,30.447,0.95,1.001,12.384
2010-12-30,1,0.753,0.648,81.506,6.601,44.917,30.529,0.939,1,12.385
2011-01-03,1,0.749,0.645,81.435,6.59,44.636,30.558,0.934,0.991,12.31
2011-01-04,1,0.745,0.64,82.11,6.609,45.04,30.476,0.944,0.993,12.193
2011-01-05,1,0.757,0.642,82.283,6.619,45.395,30.593,0.955,1,12.259
2011-01-06,1,0.764,0.645,83.202,6.627,45.285,30.581,0.968,0.994,12.18
2011-01-07,1,0.772,0.647,83.551,6.628,45.459,30.749,0.965,0.993,12.219
2011-01-10,1,0.775,0.645,83.058,6.638,45.535,30.749,0.966,0.996,12.262
2011-01-11,1,0.772,0.642,83.109,6.62,45.165,30.578,0.968,0.992,12.203
2011-01-12,1,0.771,0.641,83.381,6.604,45.098,30.341,0.973,0.985,12.089
2011-01-13,1,0.758,0.633,82.961,6.605,45.163,30.063,0.972,0.989,12.068
2011-01-14,1,0.749,0.631,82.935,6.59,45.442,30.05,0.967,0.996,12.173
2011-01-18,1,0.748,0.625,82.484,6.583,45.475,29.912,0.958,0.986,11.969
2011-01-19,1,0.74,0.624,82.075,6.582,45.4,29.81,0.96,0.991,12.015
2011-01-20,1,0.742,0.626,82.341,6.585,45.635,30.004,0.956,0.999,12.113
2011-01-21,1,0.74,0.627,82.738,6.583,45.619,29.954,0.962,0.997,12.066
2011-01-24,1,0.737,0.628,82.868,6.581,45.627,29.858,0.957,0.995,12.048
2011-01-25,1,0.736,0.634,82.436,6.583,45.825,29.803,0.947,1,12.106
2011-01-26,1,0.731,0.631,82.209,6.583,45.706,29.749,0.945,0.996,12.053
2011-01-27,1,0.729,0.627,83.042,6.582,45.606,29.632,0.943,0.995,11.998
2011-01-28,1,0.729,0.628,82.247,6.596,45.765,29.696,0.944,0.995,12.042
2011-01-31,1,0.73,0.629,82.157,6.595,45.908,29.795,0.942,0.999,12.155
2011-02-01,1,0.727,0.621,81.563,6.587,45.77,29.623,0.942,0.997,12.095
2011-02-02,1,0.724,0.617,81.395,6.585,45.56,29.45,0.936,0.989,12.024
2011-02-03,1,0.728,0.617,81.819,6.585,45.595,29.366,0.945,0.989,12.036
2011-02-04,1,0.734,0.622,81.74,6.585,45.598,29.347,0.95,0.987,11.998
2011-02-07,1,0.738,0.62,82.284,6.585,45.47,29.374,0.956,0.987,11.97
2011-02-08,1,0.733,0.622,82.208,6.585,45.297,29.308,0.956,0.99,12.018
2011-02-09,1,0.733,0.623,82.546,6.59,45.468,29.312,0.964,0.995,12.065
2011-02-10,1,0.735,0.623,82.851,6.587,45.728,29.317,0.963,0.998,12.138
2011-02-11,1,0.739,0.625,83.563,6.593,45.688,29.346,0.973,0.996,12.09
2011-02-14,1,0.744,0.625,83.445,6.597,45.5,29.3,0.972,0.988,12.048
2011-02-15,1,0.74,0.62,83.797,6.589,45.52,29.295,0.971,0.986,12.037
2011-02-16,1,0.74,0.623,83.731,6.585,45.52,29.318,0.968,0.987,12.125
2011-02-17,1,0.737,0.62,83.621,6.58,45.345,29.281,0.957,0.983,12.063
2011-02-18,1,0.734,0.616,83.379,6.57,45.2,29.199,0.952,0.983,12.001
2011-02-22,1,0.732,0.619,83.142,6.58,45.265,29.254,0.94,0.987,12.115
2011-02-23,1,0.728,0.616,82.798,6.574,45.132,29.271,0.936,0.993,12.108
2011-02-24,1,0.726,0.618,81.82,6.575,45.468,29.051,0.926,0.984,12.197
2011-02-25,1,0.727,0.621,81.761,6.577,45.325,28.937,0.93,0.98,12.11
2011-02-28,1,0.723,0.616,81.871,6.572,45.273,28.843,0.928,0.978,12.097
2011-03-01,1,0.723,0.614,82.018,6.569,44.95,28.698,0.929,0.97,12.093
2011-03-02,1,0.724,0.614,82.07,6.573,44.95,28.473,0.927,0.974,12.124
2011-03-03,1,0.722,0.615,81.899,6.57,45.043,28.201,0.927,0.972,12.063
2011-03-04,1,0.716,0.615,82.847,6.568,44.987,28.225,0.931,0.973,11.983
2011-03-07,1,0.713,0.614,82.086,6.557,45.053,28.139,0.924,0.971,11.998
2011-03-08,1,0.72,0.619,82.487,6.569,45.089,28.277,0.932,0.974,12.074
2011-03-09,1,0.718,0.617,82.668,6.572,45.005,28.342,0.928,0.968,11.984
2011-03-10,1,0.724,0.62,83.072,6.575,45.183,28.523,0.935,0.971,11.938
2011-03-11,1,0.726,0.625,82.219,6.575,45.24,28.739,0.932,0.979,12.007
2011-03-14,1,0.717,0.621,81.847,6.568,45.06,28.562,0.928,0.975,11.928
2011-03-15,1,0.72,0.625,80.949,6.573,45.246,28.884,0.919,0.992,12.074
2011-03-16,1,0.717,0.622,80.589,6.571,45.117,28.646,0.914,0.985,12.03
2011-03-17,1,0.714,0.619,78.849,6.575,45.151,28.628,0.902,0.986,12.099
2011-03-18,1,0.708,0.618,81.161,6.569,45.036,28.476,0.903,0.983,12.042
2011-03-21,1,0.705,0.614,81.048,6.565,45.01,28.28,0.904,0.976,11.99
2011-03-22,1,0.704,0.611,81.029,6.547,44.955,28.217,0.904,0.979,11.977
2011-03-23,1,0.707,0.615,80.942,6.553,44.845,28.319,0.902,0.983,12.001
2011-03-24,1,0.708,0.619,80.931,6.557,44.75,28.347,0.907,0.978,11.975
2011-03-25,1,0.708,0.622,81.169,6.56,44.675,28.315,0.915,0.976,11.951
2011-03-28,1,0.713,0.626,81.663,6.563,44.84,28.394,0.92,0.979,11.993
2011-03-29,1,0.711,0.627,82.184,6.561,44.782,28.413,0.921,0.977,11.972
